,price,lprice,square,rooms,floor,mfloor,station,metro,dmetro,link,add,lat,lon
3890,12500000,16.34123920227253,42.2,2,9,12,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315634179/,"бул. Яна Райниса, 24К2",55.85151,37.414661
3891,12499000,16.341159199072358,43.0,2,2,12,метро Планерная,9 минут пешком,9,https://www.cian.ru/sale/flat/311086812/,"ул. Свободы, 73К1",55.860701,37.446578
3892,12250000,16.32103649495501,38.6,1,3,12,метро Планерная,16 минут пешком,16,https://www.cian.ru/sale/flat/306021376/,"ул. Свободы, 65",55.856179,37.449704
3893,14700000,16.503358051748965,58.5,3,3,9,метро Планерная,16 минут пешком,16,https://www.cian.ru/sale/flat/315934466/,"Туристская ул., 14К4",55.853728,37.425989
3894,10150000,16.13298426345207,33.0,1,5,9,метро Планерная,15 минут пешком,15,https://www.cian.ru/sale/flat/307498870/,"Туристская ул., 20К2",55.856275,37.424093
3895,12500000,16.34123920227253,45.0,2,1,9,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/315973033/,"ул. Свободы, 43",55.84496,37.453477
3896,15500000,16.556350581889475,43.9,2,2,5,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/316662053/,"ул. Фабрициуса, 33К1",55.843535,37.429034
3897,11200000,16.231424336265324,30.3,1,7,9,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/314328706/,"бул. Яна Райниса, 19К2",55.848018,37.427731
3898,15500000,16.556350581889475,59.9,1,1,15,метро Планерная,9 минут пешком,9,https://www.cian.ru/sale/flat/309460577/,"ул. Вилиса Лациса, 15",55.863121,37.425477
3899,10500000,16.166885815127753,31.2,1,2,5,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/312306449/,"Химкинский бул., 13",55.850014,37.447503
3900,14000000,16.454567887579532,50.0,2,2,12,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316023446/,"проезд Донелайтиса, 21",55.846163,37.418012
3901,11600000,16.266515656076592,44.4,2,9,9,метро Планерная,12 минут пешком,12,https://www.cian.ru/sale/flat/313922349/,"Туристская ул., 22К2",55.859872,37.422476
3902,15200000,16.536805985816503,36.5,1,2,19,метро Планерная,14 минут пешком,14,https://www.cian.ru/sale/flat/314104822/,"бул. Яна Райниса, 4К3",55.853632,37.430022
3903,12400000,16.333207030575267,42.6,2,6,9,метро Планерная,6 минут пешком,6,https://www.cian.ru/sale/flat/311192339/,"ул. Фомичевой, 14К3",55.859615,37.440658
3904,13000000,16.38045991542581,52.2,2,12,12,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/313124780/,"бул. Яна Райниса, 22К2",55.851601,37.415945
3905,10199000,16.137800234232657,33.0,1,9,9,метро Планерная,14 минут пешком,14,https://www.cian.ru/sale/flat/310792544/,"ул. Героев Панфиловцев, 23к1",55.857781,37.422647
3906,12800000,16.364955728889846,38.4,1,8,22,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316238723/,"ул. Вилиса Лациса, 42",55.856492,37.406307
3907,10200000,16.1378982782545,29.4,1,8,12,метро Планерная,9 минут пешком,9,https://www.cian.ru/sale/flat/310630971/,"ул. Свободы, 73К1",55.860701,37.446578
3908,10000000,16.11809565095832,30.0,1,1,9,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/311271680/,"ул. Свободы, 43",55.84496,37.453477
3909,15000000,16.523560759066484,49.5,3,2,9,метро Планерная,8 минут пешком,8,https://www.cian.ru/sale/flat/314642512/,"ул. Фомичевой, 14К2",55.85821,37.441377
3910,12800000,16.364955728889846,38.4,1,2,14,метро Планерная,11 минут пешком,11,https://www.cian.ru/sale/flat/316616775/,"ул. Вилиса Лациса, 17К2",55.862414,37.424506
3911,10700000,16.185754299432134,35.0,1,1,12,метро Планерная,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/307784649/,"Туристская ул., 25К3",55.854259,37.416305
3912,14500000,16.489659207390805,58.0,3,4,9,метро Планерная,7 минут пешком,7,https://www.cian.ru/sale/flat/314299817/,"ул. Фомичевой, 16К2",55.857215,37.439517
3913,12000000,16.300417207752275,44.3,2,2,9,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/307041806/,"ул. Свободы, 45С1",55.846239,37.453199
3914,12000000,16.300417207752275,35.2,1,7,14,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/280577719/,"проезд Донелайтиса, 12К2",55.839148,37.41405
3915,12350000,16.32916662103826,44.1,2,3,5,метро Планерная,5 минут пешком,5,https://www.cian.ru/sale/flat/314432512/,"Планерная ул., 16К1",55.865515,37.43834
3916,11500000,16.25785759333348,38.0,2,4,9,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/313163129/,"ул. Фабрициуса, 44К1",55.844465,37.429932
3917,15100000,16.530205301785152,43.4,2,5,5,метро Планерная,17 минут пешком,17,https://www.cian.ru/sale/flat/316287947/,"Сходненская ул., 37",55.849696,37.438924
3918,13300000,16.40327459319198,44.1,2,4,9,метро Планерная,17 минут пешком,17,https://www.cian.ru/sale/flat/316091953/,"Туристская ул., 20К1",55.85678,37.421731
3919,13500000,16.41820024340866,50.0,3,4,9,метро Планерная,12 минут пешком,12,https://www.cian.ru/sale/flat/315390213/,"ул. Свободы, 97С1",55.869834,37.441431
3920,13500000,16.41820024340866,44.0,2,3,5,метро Планерная,10 минут пешком,10,https://www.cian.ru/sale/flat/278588357/,"ул. Героев Панфиловцев, 16К3",55.859913,37.424812
3921,13500000,16.41820024340866,37.7,2,8,9,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/299716441/,"Туристская ул., 2К2",55.84496,37.425333
3922,14000000,16.454567887579532,56.4,3,1,9,метро Планерная,19 минут пешком,19,https://www.cian.ru/sale/flat/299257235/,"бул. Яна Райниса, 8",55.850899,37.427327
3923,13999999,16.45456781615096,51.3,2,9,9,метро Планерная,15 минут пешком,15,https://www.cian.ru/sale/flat/315832269/,"бул. Яна Райниса, 6К3",55.853536,37.428064
3924,14200000,16.46875252257149,58.0,3,3,9,метро Планерная,17 минут пешком,17,https://www.cian.ru/sale/flat/315970266/,"Туристская ул., 20К1",55.85678,37.421731
3925,14400000,16.48273876454623,53.5,2,5,17,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/303464471/,"проезд Донелайтиса, 25",55.847255,37.416808
3926,14500000,16.489659207390805,58.5,3,2,9,метро Планерная,12 минут пешком,12,https://www.cian.ru/sale/flat/302829014/,"Туристская ул., 22К2",55.859872,37.422476
3927,14800000,16.510137738734343,58.3,3,7,9,метро Планерная,5 минут пешком,5,https://www.cian.ru/sale/flat/309221022/,"ул. Фомичевой, 16К5",55.859125,37.437622
3928,15100000,16.530205301785152,62.5,3,6,12,метро Планерная,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/315651045/,"ул. Героев Панфиловцев, 22К1",55.857437,37.411921
3929,15200000,16.536805985816503,47.7,2,4,12,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/316613214/,"ул. Фабрициуса, 22С1",55.843783,37.443766
3930,15200000,16.536805985816503,57.0,3,8,9,метро Планерная,14 минут пешком,14,https://www.cian.ru/sale/flat/315053174/,"ул. Героев Панфиловцев, 1К1",55.85241,37.437182
3931,15200000,16.536805985816503,56.3,3,6,9,метро Планерная,6 минут пешком,6,https://www.cian.ru/sale/flat/316687451/,"ул. Фомичевой, 14К3",55.859615,37.440658
3932,15600000,16.562781472219765,44.4,2,5,9,метро Планерная,12 минут пешком,12,https://www.cian.ru/sale/flat/314091745/,"ул. Героев Панфиловцев, 9К2",55.854345,37.432043
3933,16000000,16.588099280204055,61.0,2,3,12,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/316510967/,"бул. Яна Райниса, 26К2",55.85197,37.413286
3934,15950000,16.584969387195127,58.6,3,7,9,метро Планерная,2 минуты пешком,2,https://www.cian.ru/sale/flat/314218883/,"Планерная ул., 12К4",55.861691,37.439113
3935,16000000,16.588099280204055,60.0,3,9,9,метро Планерная,19 минут пешком,19,https://www.cian.ru/sale/flat/313915112/,"Туристская ул., 10",55.851682,37.425665
3936,16200000,16.600521800202614,53.5,2,5,16,метро Планерная,5 минут на транспорте,5,https://www.cian.ru/sale/flat/315988798/,"ул. Вилиса Лациса, 39",55.858362,37.406864
3937,16200000,16.600521800202614,45.0,1,7,7,метро Планерная,10 минут на транспорте,10,https://www.cian.ru/sale/flat/316631606/,"ул. Соловьиная Роща, 11",55.896277,37.397072
3938,16500000,16.61887093887081,57.4,3,3,9,метро Планерная,4 минуты на транспорте,4,https://www.cian.ru/sale/flat/306553066/,"Туристская ул., 2К5",55.845668,37.426698
3939,16999999,16.648723843196958,79.2,3,1,5,метро Планерная,6 минут на транспорте,6,https://www.cian.ru/sale/flat/311332015/,"ул. Фабрициуса, 40",55.843995,37.433975
3940,17000000,16.64872390202049,53.4,2,15,17,метро Планерная,16 минут пешком,16,https://www.cian.ru/sale/flat/314536065/,"ул. Вилиса Лациса, 27",55.861494,37.417553
